2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Log file cleared.
2024-11-25 07:40:08,995 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:12,304 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:19,249 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:26,388 - tarjan_planner_logger - INFO - User selected Option 1: List Relatives
2024-11-25 07:40:26,390 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:32,709 - tarjan_planner_logger - INFO - User selected to quit the program.
2024-11-25 07:40:43,259 - tarjan_planner_logger - INFO - Program started.
2024-11-25 07:40:45,125 - tarjan_planner_logger - INFO - User selected Option 2: List Modes of Transport
2024-11-25 07:40:45,126 - tarjan_planner_logger - INFO - Returning to Menu...
2024-11-25 07:40:48,582 - tarjan_planner_logger - INFO - User selected Option 4: Compare Transport Methods
2024-11-25 07:40:48,586 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_6 by Train: time=0.12, cost=35.41**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_6 by Bicycle: time=0.49, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_6 by Walking: time=1.42, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_7 by Bus: time=0.18, cost=7.62**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_7 by Train: time=0.08, cost=19.06**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_7 by Bicycle: time=0.27, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_7 by Walking: time=0.76, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_8 by Bus: time=0.37, cost=23.07**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_8 by Train: time=0.18, cost=57.67**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_8 by Bicycle: time=0.79, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_8 by Walking: time=2.31, cost=0.00**
2024-11-25 07:40:48,587 - tarjan_planner_logger - DEBUG - **Edge from Relative_2 to Relative_9 by Bus: time=0.18, cost=7.76**
